step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
570,PAYMENT,4252.0,C206238773,6084.41,1832.41,M877871858,8310.05,12562.05,0,0
571,PAYMENT,191.7,C820987198,1039.4,847.7,M288016065,25340.33,25532.03,0,0
571,CASH_OUT,16393.04,C390123749,23402.77,7009.73,C925964727,24164.35,40557.39,0,0
571,CASH_OUT,11088.33,C217959897,59909.42,48821.09,C531271637,10379.18,21467.51,0,0
571,TRANSFER,17503.36,C985820520,26023.43,8520.07,C284775632,14301.79,31805.15,0,0
571,CASH_OUT,5388.64,C439042151,12901.81,7513.17,C710981613,47350.49,52739.13,0,0
572,PAYMENT,5497.65,C897717447,61434.11,55936.46,M896649918,15074.15,20571.8,0,0
572,PAYMENT,640.56,C508936011,7015.76,6375.2,M799181967,10441.93,11082.49,0,0
572,TRANSFER,37167.88,C121588887,49901.71,12733.83,C913438530,27111.35,64279.23,0,0
572,CASH_OUT,21528.31,C861035986,68471.55,46943.24,C434539785,42512.51,64040.82,0,0
573,CASH_IN,23501.48,C802328500,29240.68,52742.16,C593760616,31568.36,55069.84,0,0
573,CASH_IN,7118.76,C783652566,14111.96,21230.72,C132059531,8876.09,15994.85,0,0
573,PAYMENT,1839.77,C916992130,10214.05,8374.28,M892990365,14051.11,15890.88,0,0
573,DEBIT,2415.64,C602182771,9207.65,6792.01,C235097824,16972.21,19387.85,0,0
574,PAYMENT,4071.46,C806116372,21593.88,17522.42,M667958552,12362.34,16433.8,0,0
574,TRANSFER,1194.57,C781445315,18612.18,17417.61,C165184214,2797.13,3991.7,0,0
574,CASH_IN,11608.08,C737315010,22189.81,33797.89,C957661631,20557.48,32165.56,0,0
574,CASH_IN,1795.37,C318960444,32076.86,33872.23,C116912586,2598.96,4394.33,0,0
575,TRANSFER,2395.51,C388768584,47604.8,45209.29,C465409125,38254.13,40649.64,0,0
575,CASH_OUT,14893.61,C238692571,19941.51,5047.9,C587331594,51610.64,66504.25,0,0
575,CASH_OUT,21184.47,C908809916,26838.21,5653.74,C363091135,13771.58,34956.05,0,0
576,PAYMENT,10592.16,C518840046,13709.08,3116.92,M878393556,3074.01,13666.17,0,0
576,PAYMENT,2324.41,C419703424,8154.41,5830.0,M589498734,21546.94,23871.35,0,0
576,TRANSFER,26520.96,C428306709,39497.84,12976.88,C403637712,10801.1,37322.06,0,0
576,TRANSFER,25076.4,C346147061,29767.05,4690.65,C435778320,2212.27,27288.67,0,0
577,TRANSFER,37109.17,C884571917,46701.89,9592.72,C382128546,41309.38,78418.55,0,0
577,DEBIT,7782.51,C210627230,15010.11,7227.6,C998180848,67411.03,75193.54,0,0
577,PAYMENT,8242.93,C833413782,23410.39,15167.46,M889700400,830.11,9073.04,0,0
578,PAYMENT,962.14,C771774143,20273.81,19311.67,M762112826,10090.79,11052.93,0,0
578,CASH_IN,28451.64,C599755894,42812.75,71264.39,C820124287,37133.22,65584.86,0,0
578,PAYMENT,3646.0,C549537938,8911.78,5265.78,M736668322,28591.79,32237.79,0,0
579,DEBIT,25784.34,C908212860,35135.13,9350.79,C580310588,7370.57,33154.91,0,0
579,PAYMENT,1415.04,C235983045,23944.35,22529.31,M800820620,26835.3,28250.34,0,0
579,PAYMENT,1608.87,C341926951,5020.19,3411.32,M880734275,43905.29,45514.16,0,0
579,PAYMENT,1729.96,C178495583,44023.91,42293.95,M822429211,20356.92,22086.88,0,0
580,PAYMENT,10489.98,C993860040,17999.86,7509.88,M153012638,45273.33,55763.31,0,0
580,PAYMENT,1974.3,C681600233,9587.41,7613.11,M656699750,8411.29,10385.59,0,0
580,PAYMENT,1234.25,C862090692,31604.62,30370.37,M284908657,12696.91,13931.16,0,0
580,TRANSFER,34107.48,C456180420,34269.32,161.84,C778840982,71694.39,105801.87,0,0
581,TRANSFER,7647.34,C102050053,13432.19,5784.85,C808930454,46481.53,54128.87,0,0
581,TRANSFER,11326.15,C751044041,28347.55,17021.4,C351119332,9833.89,21160.04,0,0
581,PAYMENT,1052.36,C944799071,68532.11,67479.75,M127397770,12569.59,13621.95,0,0
582,PAYMENT,5938.76,C338070213,17555.62,11616.86,M402480887,3550.75,9489.51,0,0
582,TRANSFER,14987.87,C229661929,15510.02,522.15,C977904844,23128.8,38116.67,0,0
582,CASH_OUT,17973.47,C334043642,73757.52,55784.05,C617060720,4997.38,22970.85,0,0
583,CASH_IN,8667.0,C817010646,19465.0,28132.0,C299537919,4365.55,13032.55,0,0
583,PAYMENT,1724.6,C302769993,47373.32,45648.72,M131280152,2196.96,3921.56,0,0
583,TRANSFER,2084.5,C325018904,23762.05,21677.55,C171264168,23060.83,25145.33,0,0
583,PAYMENT,898.99,C444245844,36928.79,36029.8,M201824010,91914.48,92813.47,0,0
583,PAYMENT,889.85,C219052545,53089.4,52199.55,M608565055,13602.12,14491.97,0,0
584,PAYMENT,1734.2,C713729809,40766.44,39032.24,M141604850,32840.72,34574.92,0,0
584,CASH_IN,23322.47,C342377134,29019.48,52341.95,C373617386,29909.73,53232.2,0,0
584,TRANSFER,13028.09,C289831809,14305.76,1277.67,C126875637,19162.74,32190.83,0,0
584,CASH_OUT,21381.85,C635676782,35779.19,14397.34,C666786750,5405.68,26787.53,0,0
585,CASH_OUT,157207.78,C140322851,167787.17,10579.39,C389074132,4379.56,161587.34,1,0
585,PAYMENT,744.22,C475613276,20438.66,19694.44,M317150069,8468.3,9212.52,0,0
585,PAYMENT,1310.39,C320305388,42212.57,40902.18,M799204678,35582.98,36893.37,0,0
586,PAYMENT,1605.46,C326612659,5125.11,3519.65,M228593837,21215.56,22821.02,0,0
586,DEBIT,21916.81,C303645212,25149.54,3232.73,C760995059,7805.33,29722.14,0,0
586,TRANSFER,8375.28,C835706257,9542.28,1167.0,C871793679,882.2,9257.48,0,0
587,PAYMENT,4971.39,C142211548,13428.22,8456.83,M707757117,10286.24,15257.63,0,0
587,PAYMENT,490.71,C792795282,21379.16,20888.45,M577330418,52009.66,52500.37,0,0
587,CASH_OUT,2781.67,C419332739,5013.52,2231.85,C295773727,1158.81,3940.48,0,0
588,CASH_OUT,7205.43,C250062915,13517.29,6311.86,C835602617,2117.98,9323.41,0,0
588,CASH_IN,3047.62,C826114793,34627.55,37675.17,C603714371,26927.85,29975.47,0,0
588,CASH_OUT,30660.1,C177332767,49979.7,19319.6,C269391442,13241.31,43901.41,0,0
588,TRANSFER,6513.54,C103053407,44532.69,38019.15,C375873552,5626.4,12139.94,0,0
588,CASH_IN,18023.66,C654800010,34270.87,52294.53,C414706048,37798.33,55821.99,0,0
589,TRANSFER,4887.09,C937557215,11851.8,6964.71,C700923360,5903.14,10790.23,0,0
589,CASH_OUT,4875.88,C149987331,7046.36,2170.48,C596336663,3365.59,8241.47,0,0
589,CASH_IN,17305.46,C680164802,25146.45,42451.91,C516127468,28212.65,45518.11,0,0
589,CASH_OUT,14362.96,C123213953,31493.19,17130.23,C883970959,14011.88,28374.84,0,0
590,PAYMENT,155.67,C929194537,5469.72,5314.05,M926155451,24542.75,24698.42,0,0
590,CASH_OUT,4202.21,C746071541,7009.85,2807.64,C357454500,23284.92,27487.13,0,0
590,DEBIT,1190.61,C887922079,14212.62,13022.01,C492210593,66077.48,67268.09,0,0
590,PAYMENT,1978.36,C627131145,3680.78,1702.42,M158765512,7480.09,9458.45,0,0
591,CASH_OUT,8837.3,C850103959,22406.37,13569.07,C306782075,25087.9,33925.2,0,0
591,DEBIT,8109.58,C702946059,26040.17,17930.59,C340427534,4535.08,12644.66,0,0
591,PAYMENT,1451.8,C486018125,38080.99,36629.19,M300559213,3409.41,4861.21,0,0
591,DEBIT,30317.61,C715389175,68473.72,38156.11,C747197845,119056.03,149373.64,0,0
591,CASH_OUT,23540.7,C553038519,54963.44,31422.74,C745379427,28203.17,51743.87,0,0
592,CASH_OUT,4888.12,C194294138,6592.03,1703.91,C127205484,64520.16,69408.28,0,0
592,PAYMENT,510.12,C169765086,1378.08,867.96,M926207974,28849.92,29360.04,0,0
592,CASH_IN,27734.3,C498276294,30434.0,58168.3,C647047740,41974.32,69708.62,0,0
592,CASH_IN,9761.41,C393183236,11945.08,21706.49,C743334753,12855.25,22616.66,0,0
593,PAYMENT,6754.73,C412358242,15574.38,8819.65,M158557684,7341.88,14096.61,0,0
593,PAYMENT,2431.54,C720212108,65658.61,63227.07,M534439079,20853.08,23284.62,0,0
593,TRANSFER,1833.39,C675708766,11393.43,9560.04,C309907096,23357.25,25190.64,0,0
593,TRANSFER,4622.46,C378822611,7592.82,2970.36,C507872758,2112.78,6735.24,0,0
593,DEBIT,56950.41,C236888220,58785.04,1834.63,C764539082,1701.93,58652.34,0,0
594,TRANSFER,6285.54,C393363840,16592.38,10306.84,C339418478,27907.24,34192.78,0,0
594,CASH_OUT,6180.29,C592506784,26195.28,20014.99,C672132274,3433.49,9613.78,0,0
594,CASH_OUT,18234.25,C128963091,46239.85,28005.6,C961619820,51561.55,69795.8,0,0
594,TRANSFER,20153.85,C230343082,24285.48,4131.63,C611842988,650.63,20804.48,0,0
595,PAYMENT,2132.14,C529322069,7425.55,5293.41,M299752556,6405.66,8537.8,0,0
595,CASH_OUT,11621.31,C306483350,29238.03,17616.72,C238566258,19488.03,31109.34,0,0
595,PAYMENT,276.15,C467596299,13131.48,12855.33,M553047846,1725.55,2001.7,0,0
595,PAYMENT,1151.5,C278580261,15965.21,14813.71,M884023050,7929.03,9080.53,0,0
596,PAYMENT,1203.51,C761079259,46846.48,45642.97,M588071081,41508.34,42711.85,0,0
596,CASH_OUT,20152.32,C420569606,40639.06,20486.74,C593158775,15692.49,35844.81,0,0
596,PAYMENT,3729.35,C474962827,12612.06,8882.71,M342513773,60573.43,64302.78,0,0
596,PAYMENT,1238.4,C170984280,37058.12,35819.72,M344303736,9024.87,10263.27,0,0
597,CASH_OUT,40527.21,C976962157,47868.61,7341.4,C856365318,11551.86,52079.07,0,0
597,CASH_OUT,23910.78,C463109915,41247.99,17337.21,C391982833,10601.87,34512.65,0,0
597,DEBIT,9930.86,C125476259,13562.56,3631.7,C429522016,1576.28,11507.14,0,0
597,TRANSFER,2186.4,C549805725,58807.12,56620.72,C590227437,51521.4,53707.8,0,0
598,CASH_IN,8537.68,C589538042,30095.66,38633.34,C689589097,14586.41,23124.09,0,0
598,CASH_OUT,1451.23,C808499672,57888.14,56436.91,C373689686,26157.52,27608.75,0,0
598,CASH_IN,2963.08,C537256582,17862.77,20825.85,C153560760,2947.32,5910.4,0,0
598,CASH_IN,5793.69,C708779188,28310.56,34104.25,C798095339,970.76,6764.45,0,0
599,CASH_OUT,4129.48,C509008605,13169.47,9039.99,C280234310,2594.99,6724.47,0,0
599,PAYMENT,980.14,C272996529,16079.33,15099.19,M295283235,28360.54,29340.68,0,0
599,CASH_OUT,2908.88,C298967803,45110.07,42201.19,C839103899,20431.07,23339.95,0,0
599,CASH_IN,7467.4,C446240528,22300.01,29767.41,C591344292,9609.36,17076.76,0,0
599,TRANSFER,10972.12,C444399517,18539.15,7567.03,C962304797,39184.59,50156.71,0,0
600,TRANSFER,6000.28,C919824070,28694.89,22694.61,C938365438,9755.78,15756.06,0,0
600,CASH_IN,6410.86,C543817003,7233.25,13644.11,C719059589,12997.62,19408.48,0,0
600,TRANSFER,13535.57,C145069853,35845.7,22310.13,C898594404,16409.68,29945.25,0,0
600,DEBIT,45596.69,C494481062,126532.1,80935.41,C194773402,2251.73,47848.42,0,0
601,PAYMENT,2610.31,C915423758,21461.85,18851.54,M536120692,610.14,3220.45,0,0
601,PAYMENT,507.79,C754567082,12806.77,12298.98,M912967046,34871.14,35378.93,0,0
601,CASH_IN,27561.05,C402741881,39198.55,66759.6,C945626974,5560.21,33121.26,0,0
601,PAYMENT,2200.8,C334878997,7123.27,4922.47,M392526039,68480.07,70680.87,0,0
601,TRANSFER,9342.26,C804980534,15026.68,5684.42,C162565460,50302.51,59644.77,0,0
602,CASH_OUT,4236.3,C407552520,4661.2,424.9,C639666038,42815.79,47052.09,0,0
602,DEBIT,23749.3,C200508127,60058.53,36309.23,C243297588,19576.7,43326.0,0,0
602,TRANSFER,15225.64,C801654894,18311.07,3085.43,C153004410,33898.35,49123.99,0,0
602,PAYMENT,2833.98,C734767982,41427.64,38593.66,M680261259,76131.1,78965.08,0,0
602,CASH_IN,5233.41,C724173395,18099.03,23332.44,C933923193,184.03,5417.44,0,0
603,PAYMENT,2659.0,C649899759,7167.97,4508.97,M383546956,7463.65,10122.65,0,0
603,PAYMENT,7586.44,C289261413,42144.01,34557.57,M219448390,58265.3,65851.74,0,0
603,TRANSFER,9500.13,C941688554,27293.82,17793.69,C445278729,15141.16,24641.29,0,0
603,TRANSFER,41952.14,C299648955,44583.58,2631.44,C645222096,18274.43,60226.57,0,0
603,PAYMENT,1430.15,C891623662,27527.11,26096.96,M919163269,1202.8,2632.95,0,0
604,TRANSFER,12636.18,C840408634,12720.1,83.92,C429673361,27749.49,40385.67,0,0
604,CASH_OUT,8434.56,C810572263,29601.61,21167.05,C802994568,21664.85,30099.41,0,0
604,PAYMENT,13506.67,C987857474,82224.15,68717.48,M277932271,19955.15,33461.82,0,0
604,CASH_IN,2328.34,C516464408,3374.74,5703.08,C828014532,24027.57,26355.91,0,0
605,CASH_OUT,12375.59,C840599614,42807.11,30431.52,C452129198,14364.18,26739.77,0,0
605,CASH_OUT,16138.78,C421790950,21645.17,5506.39,C502674834,51847.89,67986.67,0,0
605,DEBIT,4316.75,C661427136,14858.32,10541.57,C741378536,95669.85,99986.6,0,0
605,PAYMENT,4915.71,C359709003,31166.95,26251.24,M461604945,13618.65,18534.36,0,0
606,TRANSFER,11568.54,C600033788,15567.47,3998.93,C391943091,78778.66,90347.2,0,0
606,CASH_IN,16345.15,C854888997,26653.19,42998.34,C308685647,18329.01,34674.16,0,0
606,CASH_IN,2679.16,C181260962,12762.81,15441.97,C853577967,3568.19,6247.35,0,0
606,PAYMENT,9043.9,C890498073,56556.04,47512.14,M656634196,119288.81,128332.71,0,0
606,PAYMENT,1417.56,C962109546,12256.65,10839.09,M826790207,11071.83,12489.39,0,0
607,PAYMENT,938.36,C953899878,17063.41,16125.05,M769599636,21115.94,22054.3,0,0
607,PAYMENT,4167.54,C119501490,12932.43,8764.89,M208229287,37877.37,42044.91,0,0
607,CASH_OUT,5040.16,C389441900,15674.44,10634.28,C937317256,5446.3,10486.46,0,0
607,TRANSFER,2597.63,C672012886,10231.79,7634.16,C918359472,60748.98,63346.61,0,0
607,PAYMENT,3652.68,C264001304,11337.86,7685.18,M884910273,13425.56,17078.24,0,0
608,PAYMENT,4079.65,C395019594,21660.89,17581.24,M202848428,70957.21,75036.86,0,0
608,PAYMENT,2013.99,C232847122,21666.98,19652.99,M492654487,19992.25,22006.24,0,0
608,TRANSFER,11552.63,C710256896,15923.07,4370.44,C729533373,570.57,12123.2,0,0
608,CASH_IN,13409.9,C383801487,31583.56,44993.46,C704123480,41539.49,54949.39,0,0
608,TRANSFER,21286.01,C124669000,38264.4,16978.39,C800257778,4985.22,26271.23,0,0
609,PAYMENT,4791.83,C342302497,16245.68,11453.85,M678672017,22538.1,27329.93,0,0
609,CASH_OUT,1546.31,C450361647,5450.23,3903.92,C450215016,32099.91,33646.22,0,0
609,CASH_OUT,19323.7,C242955451,19618.04,294.34,C439206417,11171.85,30495.55,0,0
609,CASH_OUT,7851.9,C825319176,15238.49,7386.59,C587392423,8687.03,16538.93,0,0
610,TRANSFER,63991.07,C995580406,81003.18,17012.11,C798223876,28229.53,92220.6,1,0
610,CASH_OUT,17547.83,C181369859,133396.28,115848.45,C880569100,31838.2,49386.03,0,0
610,PAYMENT,6454.61,C399544766,11710.0,5255.39,M311402223,56919.45,63374.06,0,0
611,PAYMENT,7106.06,C568631436,11806.73,4700.67,M205733417,13457.61,20563.67,0,0
611,TRANSFER,36909.62,C142973491,51267.22,14357.6,C273039688,28523.34,65432.96,0,0
611,CASH_IN,15028.42,C725358310,16777.19,31805.61,C330876991,12191.55,27219.97,0,0
612,CASH_OUT,22277.45,C752346142,89694.1,67416.65,C923154776,12503.54,34780.99,0,0
612,PAYMENT,3441.56,C422382694,23436.05,19994.49,M865294201,32375.83,35817.39,0,0
612,TRANSFER,2888.93,C723709045,10405.11,7516.18,C987258698,25269.73,28158.66,0,0
612,TRANSFER,602.57,C953116270,51499.12,50896.55,C200533117,41793.16,42395.73,0,0
613,TRANSFER,21371.35,C165256994,58803.54,37432.19,C731339958,5047.19,26418.54,0,0
613,CASH_IN,7590.34,C263080496,8879.65,16469.99,C483285714,16646.75,24237.09,0,0
613,PAYMENT,957.21,C529358671,34048.67,33091.46,M387516379,52083.96,53041.17,0,0
614,CASH_IN,31255.84,C162925345,37651.64,68907.48,C250683145,60708.99,91964.83,0,0
614,PAYMENT,5858.69,C450541720,6964.13,1105.44,M435694973,27667.9,33526.59,0,0
614,PAYMENT,937.44,C366563041,2253.5,1316.06,M340720765,4873.84,5811.28,0,0
614,PAYMENT,1868.58,C438540564,24823.74,22955.16,M461874095,6717.35,8585.93,0,0
614,CASH_IN,31248.43,C370237407,61825.46,93073.89,C269397359,40644.89,71893.32,0,0
615,CASH_OUT,20820.64,C730661109,26636.1,5815.46,C863315511,51597.7,72418.34,0,0
615,PAYMENT,265.38,C525622757,2111.02,1845.64,M999676160,5408.39,5673.77,0,0
615,DEBIT,17435.05,C912589745,27711.42,10276.37,C684318880,21558.56,38993.61,0,0
616,CASH_OUT,9767.77,C441719263,63677.04,53909.27,C438052484,67901.79,77669.56,0,0
616,TRANSFER,9988.96,C946212348,61059.16,51070.2,C983197295,3828.61,13817.57,0,0
616,PAYMENT,549.84,C777651505,7864.18,7314.34,M581072977,9867.13,10416.97,0,0
616,PAYMENT,1391.41,C664255523,6698.68,5307.27,M583168817,29701.46,31092.87,0,0
616,CASH_OUT,30369.77,C209544407,106334.69,75964.92,C668172385,21844.47,52214.24,0,0
617,CASH_IN,4256.13,C611686077,10160.72,14416.85,C341213985,18746.31,23002.44,0,0
617,PAYMENT,649.82,C242884854,14734.82,14085.0,M657979100,17719.61,18369.43,0,0
617,PAYMENT,12278.01,C964433508,34040.14,21762.13,M415096272,22619.33,34897.34,0,0
617,TRANSFER,8727.71,C390440213,13083.68,4355.97,C250598388,42905.17,51632.88,0,0
618,CASH_OUT,2716.4,C128549561,3659.55,943.15,C215405647,66777.56,69493.96,0,0
618,CASH_OUT,21077.76,C510828760,32505.64,11427.88,C364448592,63360.22,84437.98,0,0
618,PAYMENT,268.86,C824540100,39889.93,39621.07,M977213159,2784.61,3053.47,0,0
618,CASH_OUT,11291.73,C410217377,14965.73,3674.0,C234831829,3206.17,14497.9,0,0
619,CASH_IN,19744.41,C982885120,22281.56,42025.97,C875395424,17956.13,37700.54,0,0
619,PAYMENT,1509.17,C575038824,29185.44,27676.27,M621111071,62477.44,63986.61,0,0
619,PAYMENT,894.38,C915508329,7312.45,6418.07,M101120113,24498.34,25392.72,0,0
619,PAYMENT,1905.55,C901071274,24420.29,22514.74,M934011364,17777.39,19682.94,0,0
620,CASH_OUT,17202.28,C220457977,32515.2,15312.92,C236247069,960.67,18162.95,0,0
620,DEBIT,6300.93,C119625255,12855.61,6554.68,C368132102,38138.93,44439.86,0,0
620,CASH_IN,8128.49,C518187626,14342.73,22471.22,C584998001,19124.72,27253.21,0,0
620,CASH_IN,6415.24,C623468471,40585.96,47001.2,C976354857,10286.98,16702.22,0,0
620,DEBIT,508.97,C964992949,6028.39,5519.42,C348331328,6650.21,7159.18,0,0
621,PAYMENT,1776.66,C277644470,6846.77,5070.11,M363818936,11285.35,13062.01,0,0
621,TRANSFER,57411.11,C444267176,72813.46,15402.35,C348531069,45814.19,103225.3,0,0
621,PAYMENT,3802.26,C377579045,11527.32,7725.06,M306442768,4486.75,8289.01,0,0
621,CASH_OUT,2460.14,C244344950,5104.41,2644.27,C679419703,1828.67,4288.81,0,0
621,CASH_IN,3663.2,C592428116,19396.14,23059.34,C406017075,2026.36,5689.56,0,0
622,TRANSFER,20584.32,C825033451,32183.23,11598.91,C697009935,16485.62,37069.94,0,0
622,PAYMENT,468.4,C893690697,14430.21,13961.81,M471175011,362.14,830.54,0,0
622,DEBIT,59787.84,C246820422,73799.67,14011.83,C554949556,52678.72,112466.56,0,0
622,CASH_IN,21569.13,C786678342,39509.75,61078.88,C939463951,30177.39,51746.52,0,0
622,PAYMENT,1878.28,C299460677,23146.58,21268.3,M442829707,13241.89,15120.17,0,0
623,PAYMENT,2475.89,C285235666,11951.73,9475.84,M475579845,13340.27,15816.16,0,0
623,PAYMENT,1060.57,C146894926,62483.75,61423.18,M983257734,10859.24,11919.81,0,0
623,PAYMENT,692.04,C597456346,59737.72,59045.68,M710820799,3805.45,4497.49,0,0
624,DEBIT,11143.47,C665288566,24135.35,12991.88,C616432677,16259.8,27403.27,0,0
624,CASH_OUT,15355.78,C727155489,27322.79,11967.01,C672361116,18934.65,34290.43,0,0
624,CASH_OUT,26725.41,C350260049,78285.07,51559.66,C944224798,42915.01,69640.42,0,0
624,CASH_OUT,17193.99,C555085158,36501.93,19307.94,C857238277,43546.67,60740.66,0,0
624,CASH_OUT,12542.3,C855903584,16922.55,4380.25,C668089808,6778.27,19320.57,0,0
625,CASH_OUT,41036.23,C942156584,55970.67,14934.44,C471565263,35606.23,76642.46,0,0
625,CASH_OUT,3719.45,C873775489,13222.97,9503.52,C318780145,18208.66,21928.11,0,0
625,TRANSFER,3834.89,C208871445,5335.33,1500.44,C797358779,21437.92,25272.81,0,0
625,CASH_IN,19880.43,C473967988,29661.95,49542.38,C574138799,2100.33,21980.76,0,0
626,PAYMENT,382.14,C524874808,503.45,121.31,M790743524,16534.44,16916.58,0,0
626,PAYMENT,1203.12,C578835984,4730.58,3527.46,M856170064,84411.88,85615.0,0,0
626,PAYMENT,4159.35,C932241553,47325.36,43166.01,M300477332,20185.53,24344.88,0,0
626,TRANSFER,3762.23,C321032147,53417.8,49655.57,C813949679,9931.4,13693.63,0,0
627,CASH_IN,2330.93,C967851601,16274.36,18605.29,C116480387,21874.39,24205.32,0,0
627,CASH_OUT,1340.81,C130334030,15171.74,13830.93,C375066060,6102.13,7442.94,0,0
627,CASH_IN,1867.09,C922125721,10242.13,12109.22,C846336984,81460.39,83327.48,0,0
628,DEBIT,3667.06,C785255465,19796.0,16128.94,C818206944,8889.46,12556.52,0,0
628,TRANSFER,6113.68,C298859824,43853.35,37739.67,C888961130,11284.66,17398.34,0,0
628,CASH_OUT,42951.32,C483198253,70018.36,27067.04,C629184518,40881.37,83832.69,0,0
628,DEBIT,8039.22,C185999128,18318.37,10279.15,C320174896,28002.76,36041.98,0,0
629,CASH_OUT,9860.03,C678721679,22949.88,13089.85,C611978629,27095.84,36955.87,0,0
629,PAYMENT,459.2,C280007110,13718.91,13259.71,M514180685,680.88,1140.08,0,0
629,TRANSFER,2182.85,C726110361,65176.76,62993.91,C234676547,13926.32,16109.17,0,0
629,TRANSFER,34735.15,C253048992,59305.85,24570.7,C207586091,7264.59,41999.74,0,0
630,CASH_OUT,11229.99,C104051939,12335.64,1105.65,C867786799,558.33,11788.32,0,0
630,TRANSFER,6589.35,C482680317,9567.89,2978.54,C691396176,33501.33,40090.68,0,0
630,CASH_IN,42383.21,C184811073,81079.8,123463.01,C962711591,13544.63,55927.84,0,0
630,PAYMENT,8380.77,C393950597,22134.17,13753.4,M167330285,4913.03,13293.8,0,0
631,PAYMENT,5174.31,C425664116,15179.79,10005.48,M517953501,16034.54,21208.85,0,0
631,CASH_IN,6732.83,C535534388,8578.08,15310.91,C613891482,37492.0,44224.83,0,0
631,DEBIT,3510.05,C433612418,7128.5,3618.45,C874582463,30655.81,34165.86,0,0
631,TRANSFER,15631.16,C256653509,20389.85,4758.69,C943905116,1059.57,16690.73,0,0
632,DEBIT,18777.94,C816947927,45622.99,26845.05,C867067753,9141.73,27919.67,0,0
632,PAYMENT,3674.08,C218489451,5620.05,1945.97,M928372773,18994.08,22668.16,0,0
632,DEBIT,2103.42,C326667453,35484.21,33380.79,C279921858,16457.73,18561.15,0,0
633,CASH_OUT,3227.42,C603345365,48952.85,45725.43,C657217897,21847.92,25075.34,0,0
633,PAYMENT,488.33,C889349125,4752.77,4264.44,M493921377,27466.73,27955.06,0,0
633,CASH_OUT,14337.24,C223079175,20897.22,6559.98,C778130689,3665.28,18002.52,0,0
633,CASH_OUT,25661.55,C897905927,55443.11,29781.56,C132121967,12175.84,37837.39,0,0
633,TRANSFER,29569.24,C336725077,45905.9,16336.66,C214908116,10654.54,40223.78,0,0
634,CASH_IN,7861.28,C434509184,33658.89,41520.17,C262691976,45260.65,53121.93,0,0
634,CASH_IN,6196.9,C832446070,7032.81,13229.71,C538998857,1273.43,7470.33,0,0
634,CASH_OUT,1477.78,C466803209,23818.76,22340.98,C420443954,10284.57,11762.35,0,0
634,PAYMENT,1091.15,C869441210,31648.33,30557.18,M991529254,34672.69,35763.84,0,0
634,TRANSFER,28529.67,C937339418,34426.58,5896.91,C590644777,44003.1,72532.77,0,0
635,TRANSFER,124483.53,C256599009,128935.45,4451.92,C754153784,2637.2,127120.73,1,0
635,DEBIT,2382.98,C304087750,13904.49,11521.51,C293923647,46446.44,48829.42,0,0
635,PAYMENT,1743.05,C601277267,13666.31,11923.26,M271465953,21545.84,23288.89,0,0
635,CASH_OUT,6561.59,C603454279,8816.54,2254.95,C381462871,11424.16,17985.75,0,0
636,TRANSFER,75507.0,C377626073,115567.15,40060.15,C609198529,22956.83,98463.83,0,0
636,CASH_OUT,5536.41,C895318481,17699.65,12163.24,C661654674,16445.34,21981.75,0,0
636,CASH_OUT,5467.58,C510773643,57177.63,51710.05,C392227904,1446.67,6914.25,0,0
636,TRANSFER,37093.4,C806948505,52904.5,15811.1,C574005508,7183.53,44276.93,0,0
637,PAYMENT,2272.71,C163317241,30140.76,27868.05,M539663289,59173.7,61446.41,0,0
637,CASH_OUT,11915.84,C543296725,35659.36,23743.52,C575314660,265.18,12181.02,0,0
637,TRANSFER,29052.29,C641661199,29769.29,717.0,C511710667,34278.21,63330.5,0,0
638,TRANSFER,32283.69,C924442314,78185.74,45902.05,C738588420,24421.28,56704.97,0,0
638,PAYMENT,1211.85,C782154622,23370.23,22158.38,M966702697,12869.71,14081.56,0,0
638,PAYMENT,3046.31,C127707220,12382.48,9336.17,M765108195,5862.6,8908.91,0,0
639,CASH_IN,81591.77,C110867948,84794.17,166385.94,C960182356,104423.29,186015.06,0,0
639,PAYMENT,519.0,C494560477,29831.04,29312.04,M974175631,13856.63,14375.63,0,0
639,CASH_OUT,818.49,C137697835,12624.0,11805.51,C247881368,42409.67,43228.16,0,0
639,CASH_IN,1860.47,C757264452,50750.28,52610.75,C264768267,12274.46,14134.93,0,0
640,PAYMENT,8318.37,C938695526,65036.4,56718.03,M106113100,28222.97,36541.34,0,0
640,TRANSFER,42253.21,C651912628,50327.72,8074.51,C209808451,30166.78,72419.99,0,0
640,CASH_OUT,40261.62,C239376298,72251.18,31989.56,C979619657,33537.43,73799.05,0,0
640,PAYMENT,1569.26,C973974281,8831.47,7262.21,M240726578,101785.55,103354.81,0,0
640,CASH_OUT,19470.51,C646327499,24933.33,5462.82,C766357974,24780.27,44250.78,0,0
641,CASH_IN,3488.8,C282851069,8426.56,11915.36,C949055650,9871.31,13360.11,0,0
641,CASH_OUT,8007.07,C672710142,19767.45,11760.38,C564764328,33905.76,41912.83,0,0
641,PAYMENT,280.71,C268551265,13141.53,12860.82,M314445124,4598.67,4879.38,0,0
642,PAYMENT,9333.77,C457801890,26551.65,17217.88,M596374615,28024.35,37358.12,0,0
642,PAYMENT,1341.75,C827286933,2954.74,1612.99,M296109206,8293.07,9634.82,0,0
